results/layerId,results/layerName,results/displayFieldName,results/value,results/attributes/OBJECTID,results/attributes/HES Adı,results/attributes/Kurum,results/attributes/Aşaması(seç),results/attributes/Akarsu Adı,results/attributes/SHAPE,results/geometryType,results/geometry/x,results/geometry/y,results/geometry/spatialReference/wkid,results/geometry/spatialReference/latestWkid
25,İşletme Durumuna Göre HES,HES_ADI,Uluabat HES,516,Uluabat HES,Özel(Yap İşlet),Lisans,Orhaneli Ç.,Point,esriGeometryPoint,28.723513425903338,40.15311650332988,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Karataş I HES,1671,Karataş I HES,,Null,Gökçay,Point,esriGeometryPoint,29.04249968813908,37.03676085560835,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Sedef HES,512,Sedef HES,Özel(Yap İşlet),Fizibilite,Akçay Ve Güvercinlik D.,Point,esriGeometryPoint,29.22699261554908,40.161856722069984,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çayanköy HES,1639,Çayanköy HES,,Null,Y.Akçay Kanalı,Point,esriGeometryPoint,29.31217490642266,36.76946283586957,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çobanlar HES,1642,Çobanlar HES,,Null,Eşençay,Point,esriGeometryPoint,29.39952318506495,36.76567358875006,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Bayırköy HES,1626,Bayırköy HES,,Null,Sarıçay D.,Point,esriGeometryPoint,29.441406446901855,36.73055116504643,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Akalan Regülatörü Ve HES,1042,Akalan Regülatörü Ve HES,Kamu,FZB,Uçarsu D.,Point,esriGeometryPoint,29.658201783000635,36.552948527675206,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Göksu HES,515,Göksu HES,Özel(Yap İşlet),Fizibilite,Göksu,Point,esriGeometryPoint,29.887553813710245,40.3456023618588,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Pamukova HES,534,Pamukova HES,Özel(Yap İşlet),Isletmede,Sakarya N.,Point,esriGeometryPoint,30.04921888738424,40.42976969818724,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Altinyaka I-2--3 HES,1082,Altinyaka I-2--3 HES,Kamu,Null,Gödene,Point,esriGeometryPoint,30.288434757155176,36.54677839222472,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kurce Reg Ve HES,1079,Kurce Reg Ve HES,Kamu,Null,Alakır Ç.,Point,esriGeometryPoint,30.314301391451774,36.61393520082073,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kepez 1-2,1028,Kepez 1-2,Kamu,Null,Aksu,Point,esriGeometryPoint,30.619468630876074,36.94483347751383,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,A-S HES,1374,A-S HES,Özel(Yap İşlet),PL,Isparta Ç.,Point,esriGeometryPoint,30.657781910867698,37.68549447215311,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Düden,1026,Düden,Kamu,Null,Düden Ç.,Point,esriGeometryPoint,30.784357489132727,36.86079999669256,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Isparta-Kovada Reg. Ve HES,1388,Isparta-Kovada Reg. Ve HES,Özel(Yap İşlet),PL,Kovada-Aksu Ç.,Point,esriGeometryPoint,30.85357155261198,37.6165396418251,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Beskonak,1030,Beskonak,Kamu,Null,Köprüçay Ç.,Point,esriGeometryPoint,31.225478102595844,37.05539920469644,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kaya,5,Kaya,Kamu,4,Abant D.,Point,esriGeometryPoint,31.450358095419663,40.69376188281147,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çaltepe,573,Çaltepe,Kamu,planlama,Aladağ Ç.,Point,esriGeometryPoint,31.671892553979482,40.22931680114083,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ulu,606,Ulu,Kamu,4,Aladağ Ç.,Point,esriGeometryPoint,31.691996835298934,40.345715730532035,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kanyon HES,1056,Kanyon HES,Kamu,FZB,Çingen D.,Point,esriGeometryPoint,31.69732476062202,36.7960691008469,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kaynak HES,1052,Kaynak HES,Kamu,Null,Manavgat Ç.,Point,esriGeometryPoint,31.702026271887345,37.1306104455873,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kaplan,581,Kaplan,Kamu,1,Sakarya N.,Point,esriGeometryPoint,31.948540899708725,39.80657325318968,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kayabükü,571,Kayabükü,Kamu,insa halinde,Devrek Ç.,Point,esriGeometryPoint,31.965686922962668,40.93740649699781,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Han Reg Ve HES,1073,Han Reg Ve HES,Kamu,Null,Kargı Ç.,Point,esriGeometryPoint,32.070854068166504,36.65949879367336,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Bucakkoy HES,1097,Bucakkoy HES,Kamu,Null,Dim Ç.,Point,esriGeometryPoint,32.255273062408804,36.57798734042635,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yeşilöz -2,629,Yeşilöz -2,Kamu,4,Kirmir Ç.,Point,esriGeometryPoint,32.26803491037731,40.2427218838266,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Uzunburun HES,1711,Uzunburun HES,Özel(Yap İşlet),Fizibilite,Filyos Ir.,Point,esriGeometryPoint,32.28438493975072,41.21232530168469,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Narlica -2 HES,1077,Narlica -2 HES,Kamu,Null,Gökçeler Ç.,Point,esriGeometryPoint,32.42593110023615,36.320804938543496,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Karakaya HES,926,Karakaya HES,Özel(Yap İşlet),Ön rapor,Filyos Ir.,Point,esriGeometryPoint,32.44780833424655,41.1976205648268,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Arıt HES,1481,Arıt HES,Özel(Yap İşlet),Ön rapor,Bartın Irmağı,Point,esriGeometryPoint,32.47664737555639,41.650352142450465,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çatacık HES,879,Çatacık HES,Kamu,"master plan, öninceleme",Filyos Ir.,Point,esriGeometryPoint,32.48954660741164,40.98000082499054,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Pirinçlik HES,1705,Pirinçlik HES,Özel(Yap İşlet),Fizibilite,Filyos Ir.,Point,esriGeometryPoint,32.57929821969536,41.168089668818325,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dineksaray HES,553,Dineksaray HES,Kamu,planlama,A.H.İ Kanalı,Point,esriGeometryPoint,32.59158669146414,37.38208142590726,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Magara HES,1702,Magara HES,Özel(Yap İşlet),Ön rapor,Filyos Ir.,Point,esriGeometryPoint,32.660607047518205,41.25369069759243,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yeşilköy HES,561,Yeşilköy HES,Özel(Yap İşlet),Fizibilite,Ermenek Ç.,Point,esriGeometryPoint,32.73281019130032,36.57203738880642,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dağbaşı HES,25,Dağbaşı HES,Özel(Yap İşlet),Fizibilite,Anamur Ç.,Point,esriGeometryPoint,32.776925610758845,36.289391958950375,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Otluca I HES,89,Otluca I HES,Kamu,planlama,Sugözü Dere,Point,esriGeometryPoint,32.82218308808706,36.239211995855364,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Bozyazı HES,109,Bozyazı HES,Kamu,isletmede,Bakır Ç.,Point,esriGeometryPoint,32.98166575913065,36.123658200762925,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Bozyazı HES,20,Bozyazı HES,Özel(Yap İşlet),SKHA,Bozyazı Ç.,Point,esriGeometryPoint,33.01374467002956,36.19269905366692,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Tor HES,900,Tor HES,Özel(Yap İşlet),Fizibilite,Devrekani Ç.,Point,esriGeometryPoint,33.08270909299559,41.713940159037044,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kutsal I HES,931,Kutsal I HES,Özel(Yap İşlet),Ön rapor,Filyos Ir.,Point,esriGeometryPoint,33.13355991863437,41.169162614026575,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Turkmenoglu HES,1708,Turkmenoglu HES,Özel(Yap İşlet),Fizibilite,Filyos Ir.,Point,esriGeometryPoint,33.18972848384515,41.18003277298968,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Zala HES,1715,Zala HES,Özel(Yap İşlet),Ön rapor,Filyos Ir.,Point,esriGeometryPoint,33.24354703667758,41.23371558322266,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Gezende HES,36,Gezende HES,Kamu,isletmede,Göksu N.,Point,esriGeometryPoint,33.27378242386704,36.56047048135441,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Fakas -2 HES,922,Fakas -2 HES,Özel(Yap İşlet),Ön rapor,Fakas Ç.,Point,esriGeometryPoint,33.32585328955458,41.982392032084654,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ege I HES,882,Ege I HES,Özel(Yap İşlet),Fizibilite,Valay Ç.,Point,esriGeometryPoint,33.39247507415919,41.8261786668933,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Köprükale,632,Köprükale,Kamu,4,Kızılırmak N.,Point,esriGeometryPoint,33.42417225442904,39.9283322312997,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kapulukaya Brj Ve HES,577,Kapulukaya Brj Ve HES,Kamu,isletmede,Kızılırmak N.,Point,esriGeometryPoint,33.48650671773313,39.730543714161456,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çeşmebaşı,608,Çeşmebaşı,Kamu,5,Kızılırmak N.,Point,esriGeometryPoint,33.53583345729831,40.128082823824926,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Degirmenönü HES,893,Degirmenönü HES,Özel(Yap İşlet),Fizibilite,Zarbana Ç.,Point,esriGeometryPoint,33.70700212200586,41.84301139297335,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Zerve -2 HES,1717,Zerve -2 HES,Özel(Yap İşlet),Ön rapor,Zerve Ç.,Point,esriGeometryPoint,33.88677333339098,41.9533120078921,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ayazma-I,1836,Ayazma-I,Kamu,"master plan, öninceleme",Ayazma D.,Point,esriGeometryPoint,26.80517129507856,39.758354415419156,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Susurluk,1847,Susurluk,Kamu,"master plan, öninceleme",Susurluk Ç.,Point,esriGeometryPoint,28.184295582892133,39.83403368305595,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çaygören,1788,Çaygören,Özel(Yap İşlet),SKHA,Simav Ç.,Point,esriGeometryPoint,28.214125061451014,39.27150869215644,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Akçay HES,1947,Akçay HES,,Null,Akçay,Point,esriGeometryPoint,28.309431043592337,37.78769910852094,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Feslek HES,1659,Feslek HES,,Null,Feslek  Sağ Kan.,Point,esriGeometryPoint,28.631876803031147,37.9147506499555,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dursunbey,1839,Dursunbey,Kamu,"master plan, öninceleme",Bahçeler D.,Point,esriGeometryPoint,28.70877789292752,39.447606542713906,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Eceana -2 HES,1652,Eceana -2 HES,,Null,Eceana D.,Point,esriGeometryPoint,28.71105421891342,37.00705564905882,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Bağcı HES,1623,Bağcı HES,,Null,Yuvarlakçay,Point,esriGeometryPoint,28.797542465598152,36.91387281368191,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Sandras HES -2,1687,Sandras HES -2,,Null,Çayhisar D.,Point,esriGeometryPoint,28.854519963618255,37.01199417512638,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,A.Dalaman HES 2,1936,A.Dalaman HES 2,,Null,Dalaman Ç.,Point,esriGeometryPoint,28.860201174606726,36.884922885719995,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çaldere HES,1634,Çaldere HES,,Null,Çaldere,Point,esriGeometryPoint,28.999411336616813,36.93420761460772,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Göcek HES,1661,Göcek HES,,Null,Kızıldere,Point,esriGeometryPoint,29.045413194767693,36.81720557933559,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ege -2--3-4 HES,1654,Ege -2--3-4 HES,,Null,Çürüksu Sol Kan.,Point,esriGeometryPoint,29.10552901255783,37.84409510485602,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Sarıkavak HES,1689,Sarıkavak HES,,Null,Değne Ç.,Point,esriGeometryPoint,29.20232947291471,37.013054938870305,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Değirmendere,1646,Değirmendere,,Null,Gökdere,Point,esriGeometryPoint,29.209112356270307,37.20360489169762,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çameli I HES,1636,Çameli I HES,,Null,Kanlıçay,Point,esriGeometryPoint,29.224404809926117,36.972585277678576,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Sercenser HES-1,1691,Sercenser HES-1,,Null,Dalaman Ç.,Point,esriGeometryPoint,29.228215294989344,37.183913350686815,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Akdere HES,1950,Akdere HES,,Null,Akdere,Point,esriGeometryPoint,29.302542671740976,37.3269532913908,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,A.Eşen HES -3,1943,A.Eşen HES -3,,Null,Eşençay,Point,esriGeometryPoint,29.315096883196397,36.36384497714999,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kemer HES,1676,Kemer HES,,Null,Seki Ç.,Point,esriGeometryPoint,29.368258279183223,36.719236343740405,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Akkent HES,1952,Akkent HES,,Null,B.Menderes N.,Point,esriGeometryPoint,29.372321646762533,38.1969108628814,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kozaklı HES,1680,Kozaklı HES,,Null,Sarıçay D.,Point,esriGeometryPoint,29.419208791870133,36.73855640448407,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Tüfekçikonağı HES,508,Tüfekçikonağı HES,Özel(Yap İşlet),EPDK,Saçmalı Dere,Point,esriGeometryPoint,29.67329458454255,39.91903734750317,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Geriz Regülatörü Ve HES,1377,Geriz Regülatörü Ve HES,Özel(Yap İşlet),PL,Su Çıktığın Dere,Point,esriGeometryPoint,29.78082758310612,37.05020023282146,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kazandere HES,1059,Kazandere HES,Kamu,FZB,Gürleyik,Point,esriGeometryPoint,29.806981062705933,36.94261504043827,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kozdere HES,1078,Kozdere HES,Kamu,Null,Alakır Ç.,Point,esriGeometryPoint,30.27856016596133,36.543959158541654,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Alakır -2 Reg Ve HES,1080,Alakır -2 Reg Ve HES,Kamu,Null,Alakır Ç.,Point,esriGeometryPoint,30.323719563449092,36.68907936365744,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çaygözü HES,1376,Çaygözü HES,Özel(Yap İşlet),MP,Çaygözü Pınarı,Point,esriGeometryPoint,30.473945553621082,37.65283878615066,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Akyar Reg. Ve HES(Akyar -2),1057,Akyar Reg. Ve HES(Akyar -2),Kamu,FZB,Karaman Ç.,Point,esriGeometryPoint,30.571309548589316,36.9388875497705,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Gökbel -2 HES,1367,Gökbel -2 HES,Özel(Yap İşlet),PL,Isparta Ç.,Point,esriGeometryPoint,30.72464092272845,37.646254848613,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Karacaören -2 HES,1031,Karacaören -2 HES,Kamu,Null,Aksu Ç.,Point,esriGeometryPoint,30.794902279801136,37.266254997162186,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Tütünlük,587,Tütünlük,Kamu,1,AksuD.,Point,esriGeometryPoint,30.852884573002434,40.71118038219745,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kızıllı HES,1369,Kızıllı HES,Özel(Yap İşlet),PL,Gelen Ç.,Point,esriGeometryPoint,30.92737634856538,37.33588775463861,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çınar-1(Soğuksu),611,Çınar-1(Soğuksu),Kamu,5,Soğuksu,Point,esriGeometryPoint,31.2098859247998,40.73552615468845,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Hasanlar Kanal,575,Hasanlar Kanal,Kamu,planlama,Küçük Melen Ç.,Point,esriGeometryPoint,31.222208433182498,40.90869752345998,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Bekçan Regülatörü Ve HES,1378,Bekçan Regülatörü Ve HES,Özel(Yap İşlet),MP,Söğütözü Dere,Point,esriGeometryPoint,31.232683154115445,38.45077435852569,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Güneş,621,Güneş,Kamu,5,Hamamsuyu,Point,esriGeometryPoint,31.24021183746559,40.72265491846828,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Aralık HES,1482,Aralık HES,Özel(Yap İşlet),Ön rapor,Alaplı Ç.,Point,esriGeometryPoint,31.445820478364947,41.13793426449189,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Gökçeağaç,2,Gökçeağaç,Kamu,4,Karadere,Point,esriGeometryPoint,31.451101698402052,40.88098178249616,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Susuz,603,Susuz,Kamu,4,Açça Ç.,Point,esriGeometryPoint,31.595102412536882,40.332535114061244,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Bakırlı (Aladağ-1) ,596,Bakırlı (Aladağ-1),Kamu,4,Aladağ Ç.,Point,esriGeometryPoint,31.61063728429713,40.36937844376369,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Bayırca HES,1074,Bayırca HES,Kamu,Null,Manavgat Ç.,Point,esriGeometryPoint,31.682371973076926,37.19718901955137,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Belen,599,Belen,Kamu,4,Ulu Ç.,Point,esriGeometryPoint,31.704460513477688,40.34436742160158,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Cenger I HES,1048,Cenger I HES,Kamu,Null,Çenger,Point,esriGeometryPoint,31.817378819085626,36.83442347584978,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Devrek HES,890,Devrek HES,Özel(Yap İşlet),Ön rapor,Filyos Ir.,Point,esriGeometryPoint,31.95444749829236,41.20943530812781,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Girmir,634,Girmir,Kamu,4,Kirmir Ç.,Point,esriGeometryPoint,31.97266212964042,40.10069924905011,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Mutlu-1,585,Mutlu-1,Kamu,1,Kirmir Ç.,Point,esriGeometryPoint,32.07468095927457,40.13193353559292,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yayla -2 HES,1,Yayla -2 HES,Kamu,4,Ağıl D.,Point,esriGeometryPoint,32.22833051195702,40.916128440230686,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Alel 5 HES,1478,Alel 5 HES,Özel(Yap İşlet),Ön rapor,Filyos Ir.,Point,esriGeometryPoint,32.25715913890785,41.097825125578396,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Gökdere HES,543,Gökdere HES,Özel(Yap İşlet),SKHA,Ermenek Ç.,Point,esriGeometryPoint,32.539323679769375,36.566333793762354,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Orsa I HES,1704,Orsa I HES,Özel(Yap İşlet),Ön rapor,Bartın Irmağı,Point,esriGeometryPoint,32.607029632990105,41.48749436103595,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Daran 1 HES,544,Daran 1 HES,Özel(Yap İşlet),SKHA,Ermenek Ç.,Point,esriGeometryPoint,32.618907400935406,36.56266178439779,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ketir HES,559,Ketir HES,Özel(Yap İşlet),Fizibilite,Fariske Ç.,Point,esriGeometryPoint,32.64667220045057,36.619801922082175,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ulus -2 HES,1710,Ulus -2 HES,Özel(Yap İşlet),Fizibilite,Bartın Ir.,Point,esriGeometryPoint,32.65610959442113,41.5840989234555,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Günder HES,542,Günder HES,Özel(Yap İşlet),SKHA,Günder Ç.,Point,esriGeometryPoint,32.67424618905476,36.56571232789877,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dogan HES,894,Dogan HES,Özel(Yap İşlet),Ön rapor,Filyos Ir.,Point,esriGeometryPoint,32.69332377645545,41.12633342917364,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Başak HES,911,Başak HES,Özel(Yap İşlet),Fizibilite,Null,Point,esriGeometryPoint,32.75335366778381,41.841918283909955,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Anamur HES,110,Anamur HES,Kamu,isletmede,Anamur Ç.,Point,esriGeometryPoint,32.83404360040787,36.07912000689946,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Zeyve HES,538,Zeyve HES,Özel(Yap İşlet),SKHA,Zeyve Ç.,Point,esriGeometryPoint,32.94132698231001,36.50746503625481,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kepezkaya HES,541,Kepezkaya HES,Özel(Yap İşlet),SKHA,Göksu,Point,esriGeometryPoint,33.0078512274963,36.95338117344151,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ege -3 HES,884,Ege -3 HES,Özel(Yap İşlet),Fizibilite,Valay Ç.,Point,esriGeometryPoint,33.23807115057453,41.81563476007762,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Azmak I HES,26,Azmak I HES,Özel(Yap İşlet),SKHA,Ermenek Ç.,Point,esriGeometryPoint,33.29351000461659,36.56734491457368,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kirpilik  HES,28,Kirpilik  HES,Özel(Yap İşlet),SKHA,Ermenek Ç.,Point,esriGeometryPoint,33.34857510274171,36.58332439437224,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kalecik,592,Kalecik,Kamu,5,Kızılırmak N.,Point,esriGeometryPoint,33.448103289439786,40.06400077386527,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Hirfanlı Brj. Ve HES,567,Hirfanlı Brj. Ve HES,Kamu,isletmede,Kızılırmak N.,Point,esriGeometryPoint,33.52080163871042,39.273164556908,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Silifke 22 HES,29,Silifke 22 HES,Kamu,"master plan, öninceleme",Göksu N.,Point,esriGeometryPoint,33.92316016298971,36.40093801522504,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Lamas Gökler HES,96,Lamas Gökler HES,Özel(Yap İşlet Devret),Insa Halinde,Lamas Ç.,Point,esriGeometryPoint,33.94344512267724,36.73309696412952,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Mıhlı,1846,Mıhlı,Kamu,"master plan, öninceleme",Mıhlı Ç.,Point,esriGeometryPoint,26.65218010965921,39.584806720878,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Bakacak,1794,Bakacak,Özel(Yap İşlet),Fizibilite,Kocaçay,Point,esriGeometryPoint,27.02213459391488,40.18565078632295,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Gökbel Barajı Ve HES,1662,Gökbel Barajı Ve HES,,Null,Çine Ç.,Point,esriGeometryPoint,28.059983996972814,37.52728830176901,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çine Barajı Ve HES,1641,Çine Barajı Ve HES,,Null,Çine Ç.,Point,esriGeometryPoint,28.11026046057495,37.508677569444096,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Gökçay HES,1663,Gökçay HES,,Null,Gökçay,Point,esriGeometryPoint,28.25618320852184,37.48092525102012,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Göktepe HES,1664,Göktepe HES,,Null,Sarhoş Dere,Point,esriGeometryPoint,28.548372356344252,37.41699872104132,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Seher HES,1690,Seher HES,,Null,Namnam,Point,esriGeometryPoint,28.56866354396279,37.045143431327226,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Demirciler,1647,Demirciler,,Null,Akçay,Point,esriGeometryPoint,28.73283383425175,37.29135417286292,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,A.Dalaman HES 6,1940,A.Dalaman HES 6,,Null,Dalaman Ç.,Point,esriGeometryPoint,28.79261651482295,36.83529006160542,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,A.Dalaman HES 5,1939,A.Dalaman HES 5,,Null,Dalaman Ç.,Point,esriGeometryPoint,28.813530256117318,36.86488003364345,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Gürleyik HES,1668,Gürleyik HES,,Null,Gürleyik D.,Point,esriGeometryPoint,28.992595886031598,36.93523438114889,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Nilüfer Egemen HES,511,Nilüfer Egemen HES,Özel(Yap İşlet),Lisans,Nilüfer Ç.,Point,esriGeometryPoint,29.00148931877423,40.0707552090812,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Narlı Barajı HES,1683,Narlı Barajı HES,,Null,Dalaman Ç.,Point,esriGeometryPoint,29.023275060201136,36.973892704591655,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Maltepe HES,1681,Maltepe HES,,Null,Çaldere,Point,esriGeometryPoint,29.068732056566084,36.90935161434075,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Adıgüzel -2 HES,1945,Adıgüzel -2 HES,,Null,B.Menderes N.,Point,esriGeometryPoint,29.161492067569046,38.13150102784162,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Akhan HES,1951,Akhan HES,,Null,Akhan İsale Kan.,Point,esriGeometryPoint,29.202810658709573,37.80235873964486,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Bereket HES -2,1628,Bereket HES -2,,Null,Çuruksu Sağ S K,Point,esriGeometryPoint,29.229512562733376,37.80128172696133,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Gözede1 HES,517,Gözede1 HES,Özel(Yap İşlet),Lisans,Deliçay,Point,esriGeometryPoint,29.30191482970424,40.14764400834816,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Burgular Gebes HES,1046,Burgular Gebes HES,Kamu,Null,Eşen Ç.,Point,esriGeometryPoint,29.313194127100477,36.37059901768408,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Akbaş HES,1946,Akbaş HES,,Null,B.Menderes,Point,esriGeometryPoint,29.32916458746058,38.22609000377582,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dodurgalar HES -2,1650,Dodurgalar HES -2,,Null,Erceöz D.,Point,esriGeometryPoint,29.58173091353058,37.38553750567736,4326,4326
