"layerId","layerName","displayFieldName","value","attributes__OBJECTID","attributes__HES Adı","attributes__Kurum","attributes__Aşaması(seç)","attributes__Akarsu Adı","attributes__SHAPE","geometryType","geometry__x","geometry__y","geometry__spatialReference__wkid","geometry__spatialReference__latestWkid"
"25","İşletme Durumuna Göre HES","HES_ADI","Pamuk HES","759","Pamuk HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.952776659796335","40.105457681388309","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Çanakçı--3 HES","747","Çanakçı--3 HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.997559829640686","40.979057410327997","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Kemah HES","205","Kemah HES","Kamu","master plan, öninceleme","Fırat N.","Point","esriGeometryPoint","39.082298265018942","39.602436595448204","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Karakaya HES","975","Karakaya HES","Kamu","isletmede","Fırat N.","Point","esriGeometryPoint","39.132374218296704","38.226602252996067","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Taştan HES","770","Taştan HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.139742533961638","40.82532446982043","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Yöre HES","783","Yöre HES","Kamu","Ön Başvuru","Null","Point","esriGeometryPoint","39.210367186546748","40.512048998570585","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Torul HES","1597","Torul HES","Kamu","Null","Null","Point","esriGeometryPoint","39.210574805749246","40.643615214459857","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Çobanyurdu HES","325","Çobanyurdu HES","Özel(Yap İşlet Devret)","Fizibilite","Değirmen Dere","Point","esriGeometryPoint","39.261455797881581","38.911739238324351","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Cermik Regulatoru Ve HES","493","Cermik Regulatoru Ve HES","Özel(Yap İşlet)","On_Basvuru","Null","Point","esriGeometryPoint","39.46205613895998","38.164357662359535","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Gagabeyaz HES","825","Gagabeyaz HES","Kamu","Ön Başvuru","Null","Point","esriGeometryPoint","39.487300571189294","40.697574954132065","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Tonya-I-2 HES","758","Tonya-I-2 HES","Kamu","Başvuru","Null","Point","esriGeometryPoint","39.50517074197321","40.659879220689504","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Kaletepe HES","347","Kaletepe HES","Özel(Yap İşlet Devret)","Insa Halinde","Munzur Suyu","Point","esriGeometryPoint","39.507489423919488","39.127313137860654","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Yıldızlı HES","756","Yıldızlı HES","Kamu","Başvuru","Null","Point","esriGeometryPoint","39.620000712295536","40.988122677471736","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Maçka HES","1602","Maçka HES","Kamu","Null","Null","Point","esriGeometryPoint","39.675432144810763","40.849668182390438","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Yakut 2 HES","174","Yakut 2 HES","Kamu","master plan, öninceleme","Fırat N.","Point","esriGeometryPoint","39.693093287805432","39.611233380160229","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Yanbolu HES","642","Yanbolu HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.794968338841592","40.644996392839474","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Bangal HES","1525","Bangal HES","Kamu","SKHA","Null","Point","esriGeometryPoint","39.902048235755259","40.604060923103454","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Kuşluk HES","711","Kuşluk HES","Kamu","SKHA","Null","Point","esriGeometryPoint","39.914672172884707","40.626732282468971","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Ortaçağ HES","704","Ortaçağ HES","Kamu","Başvuru","Null","Point","esriGeometryPoint","39.944516097374297","40.718177842140165","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Sansa HES","169","Sansa HES","Kamu","planlama","Fırat","Point","esriGeometryPoint","39.94830823721842","39.589695395542734","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Arslanca HES","853","Arslanca HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.01645128715014","40.580445142132945","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Küçükdere HES","804","Küçükdere HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.065268000942055","40.858530127172898","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Günayşe HES","744","Günayşe HES","Özel(Yap İşlet Devret)","IS","Manahoz Dere","Point","esriGeometryPoint","40.124239011870323","40.772443245717653","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Orencik Regulatoru Ve HES","494","Orencik Regulatoru Ve HES","Özel(Yap İşlet)","On_Basvuru","Null","Point","esriGeometryPoint","40.14163466017564","38.121285666616004","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Balkodu-I HES","1571","Balkodu-I HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.187411603734134","40.616609868405568","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Çaykara HES","720","Çaykara HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.270933019858283","40.815953662328944","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Aydıntepe-1 HES","762","Aydıntepe-1 HES","Özel(Yap İşlet Devret)","FZB","Çoruh N.","Point","esriGeometryPoint","40.29529749233221","40.384872441032151","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Bayburt HES","660","Bayburt HES","Kamu","SKHA","Null","Point","esriGeometryPoint","40.307298073126177","40.192652564382513","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Abdalan HES","352","Abdalan HES","Özel(Yap İşlet Devret)","SKHA","Peri Suyu","Point","esriGeometryPoint","40.309387662330856","39.421641291530854","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Kemerkaya HES","1608","Kemerkaya HES","Kamu","Başvuru","Null","Point","esriGeometryPoint","40.357219351639543","40.734307102466218","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Cuniş HES","1524","Cuniş HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.357803460396035","40.731200547060823","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Pelitli HES","462","Pelitli HES","Özel(Yap İşlet)","Fizibilite","Cevizdere","Point","esriGeometryPoint","37.214366483833167","40.997382968505974","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Hacılar HES","371","Hacılar HES","Özel(Yap İşlet Devret)","Isletmede","Tohma Ç.","Point","esriGeometryPoint","37.480335578649829","38.610091319281572","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Akçaşehir HES","1392","Akçaşehir HES","Kamu","planlama","Dışlık Dere","Point","esriGeometryPoint","37.700834392893917","39.161975508697239","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Aktoprak","1408","Aktoprak","Özel(Yap İşlet Devret)","Fizibilite","Göksu N.","Point","esriGeometryPoint","37.727658049370284","37.851625737155416","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Gemciler","1407","Gemciler","Özel(Yap İşlet Devret)","Fizibilite","Göksu N.","Point","esriGeometryPoint","37.80656417154642","37.870584432958239","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Karanlı Dere HES","335","Karanlı Dere HES","Özel(Yap İşlet Devret)","SKHA","Karanlıkdere / Göksu Ç.","Point","esriGeometryPoint","37.808211933151014","37.908780378987416","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Darıca-2 HES","427","Darıca-2 HES","Özel(Yap İşlet)","Fizibilite","Melet","Point","esriGeometryPoint","37.863333565516129","40.715658317812874","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Kayabaşı HES","316","Kayabaşı HES","Özel(Yap İşlet Devret)","Fizibilite","Karanlık Dere","Point","esriGeometryPoint","37.868548456624652","37.927245742628934","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Çatalbahçe HES","339","Çatalbahçe HES","Özel(Yap İşlet Devret)","Fizibilite","Tohma Ç.","Point","esriGeometryPoint","37.926917815361001","38.527480267069869","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Çamlıgöze HES","1401","Çamlıgöze HES","Kamu","isletmede","Kelkit Ç.","Point","esriGeometryPoint","38.067769979981293","40.228497377191466","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Zekere HES","773","Zekere HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.119649017546799","40.882162367743668","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Ahiköy -2 HES","1395","Ahiköy -2 HES","Kamu","isletmede","Nih Ç.","Point","esriGeometryPoint","38.120415218683419","39.334177916678065","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Keklicek HES","333","Keklicek HES","Özel(Yap İşlet Devret)","Insa Halinde","Keklicek Ç.","Point","esriGeometryPoint","38.274363414946741","38.240935706868989","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Batlama HES","672","Batlama HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.308433311434783","40.761610684249284","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Burma HES","144","Burma HES","Özel(Yap İşlet)","SKHA","Null","Point","esriGeometryPoint","38.308520615964639","39.367076530985997","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","İkisu HES","736","İkisu HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.35556149284804","40.614045751728895","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Hakkıbey HES","278","Hakkıbey HES","Kamu","master plan, öninceleme","Karabudak","Point","esriGeometryPoint","38.356956664037376","39.750533660891307","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Dila HES","265","Dila HES","Kamu","master plan, öninceleme","Karabudak D.","Point","esriGeometryPoint","38.427852393688809","39.80412270039956","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Çırakdamı HES","738","Çırakdamı HES","Kamu","SKHA","Null","Point","esriGeometryPoint","38.434457833769045","40.758636816223955","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Yumrutepe HES","688","Yumrutepe HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.449944315465878","40.848852881989338","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Yakınca HES","1613","Yakınca HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.462420107786997","40.173920539348821","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Bağıştaş-I HES","206","Bağıştaş-I HES","Kamu","master plan, öninceleme","Fırat","Point","esriGeometryPoint","38.520737081656478","39.447810977461863","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Sırımtaş","1433","Sırımtaş","Özel(Yap İşlet Devret)","SKHA","Birimşe Ç.","Point","esriGeometryPoint","38.546058128051527","37.996795019939043","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Subaşı HES","199","Subaşı HES","Kamu","master plan, öninceleme","Kale D.","Point","esriGeometryPoint","38.562647199444626","39.98583522121406","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Çobanlı HES","147","Çobanlı HES","Özel(Yap İşlet)","SKHA","Null","Point","esriGeometryPoint","38.57582867362747","39.985992000591587","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Çakır ","1412","Çakır","Özel(Yap İşlet Devret)","SKHA","Kahta Ç.,Cendere","Point","esriGeometryPoint","38.599619675512606","37.938348153888931","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Delisava HES","790","Delisava HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.617300886796542","40.349097645142756","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Demir HES","307","Demir HES","Özel(Yap İşlet Devret)","Fizibilite","Miran Ç.","Point","esriGeometryPoint","38.662592848120909","39.054308070754324","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Tepehan HES","310","Tepehan HES","Özel(Yap İşlet Devret)","Fizibilite","Şiro D.","Point","esriGeometryPoint","38.714874247103843","38.174331929307876","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Çakıl-I HES","1562","Çakıl-I HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.750936786225346","40.68413825937467","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Ahallı HES","1570","Ahallı HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.81964280263314","40.877724128935455","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Berge HES","741","Berge HES","Kamu","Null","Null","Point","esriGeometryPoint","38.940315514635351","40.113684087245886","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Akköy-2 HES","1582","Akköy-2 HES","Kamu","Null","Null","Point","esriGeometryPoint","38.965127081907625","40.739604138256169","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Akköy-I HES","1583","Akköy-I HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.980511760432556","40.738137873516251","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Güzelceoluk HES","665","Güzelceoluk HES","Özel(Yap İşlet Devret)","Fizibilite","Güzeloluk D.","Point","esriGeometryPoint","39.069928843608722","40.471071853636715","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Alınyayla HES","810","Alınyayla HES","Kamu","Ön başvuru","Null","Point","esriGeometryPoint","39.094943554903757","40.532594179064269","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Fındık HES","733","Fındık HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.147729776942178","40.683520283792184","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Çardaklı HES","302","Çardaklı HES","Özel(Yap İşlet Devret)","Fizibilite","Ulu Çay","Point","esriGeometryPoint","39.189089112491757","38.307816154595187","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Karsıyaka Regulatoru Ve HES","938","Karsıyaka Regulatoru Ve HES","Özel(Yap İşlet)","On_Basvuru","Null","Point","esriGeometryPoint","39.189704581186362","38.308177984516007","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Kuzey-2 HES","1516","Kuzey-2 HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.219804779852495","40.385634486441297","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Geçit Regülatörü Ve HES","134","Geçit Regülatörü Ve HES","Özel(Yap İşlet Devret)","Ön İnceleme","Null","Point","esriGeometryPoint","39.259325830220497","38.184889966816563","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Geçit HES","496","Geçit HES","Özel(Yap İşlet)","On_Basvuru","Null","Point","esriGeometryPoint","39.261424473589834","38.186342988659035","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Gelincik HES","760","Gelincik HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.269449451957286","40.523735957941518","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Kuzey--3 HES","1518","Kuzey--3 HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.293887928181917","40.426208095562352","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Mercan HES","351","Mercan HES","Kamu","isletmede","Mercan D.","Point","esriGeometryPoint","39.306652955155698","39.414552724212314","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Konaktepe-I HES","349","Konaktepe-I HES","Kamu","insa halinde","Munzur Suyu","Point","esriGeometryPoint","39.398382746436006","39.287031904495457","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Elmalı HES","202","Elmalı HES","Kamu","master plan, öninceleme","Vasgirt D.","Point","esriGeometryPoint","39.465315246895855","39.819022571204464","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Tonya-I-2 HES","676","Tonya-I-2 HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.488443799960905","40.677743294857841","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Turnagöl -2 HES","797","Turnagöl -2 HES","Kamu","Ön Başvuru","Null","Point","esriGeometryPoint","39.50489450166674","40.706742288029382","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Köprüyanı HES","683","Köprüyanı HES","Kamu","SKHA","Null","Point","esriGeometryPoint","39.562486396031396","40.758483398900886","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Mavi HES","823","Mavi HES","Kamu","Ön Başvuru","Null","Point","esriGeometryPoint","39.563434800708329","40.755322497093708","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Bedirdüzü I HES","225","Bedirdüzü I HES","Kamu","master plan, öninceleme","Aksu","Point","esriGeometryPoint","39.718793100621717","39.846006164740857","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Emir I HES","276","Emir I HES","Kamu","master plan, öninceleme","Soğukdere","Point","esriGeometryPoint","39.746968929446801","39.701757781950548","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Sölperen HES","454","Sölperen HES","Kamu","planlama","Çardaklı","Point","esriGeometryPoint","39.809370099158365","39.66000100403712","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Soğanlı -2 HES","221","Soğanlı -2 HES","Kamu","master plan, öninceleme","Soğanlı D.","Point","esriGeometryPoint","39.843597912405485","39.834417998080774","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Gölmeç HES","228","Gölmeç HES","Kamu","master plan, öninceleme","Teknecik D.","Point","esriGeometryPoint","39.844581619990883","39.850879413479362","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Hastarla HES","237","Hastarla HES","Kamu","master plan, öninceleme","Soğanlı","Point","esriGeometryPoint","39.846694926531477","39.834932925871065","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Araklı--3 HES","1546","Araklı--3 HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.980042960279967","40.755017160456418","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Horyan HES","659","Horyan HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.019592426194812","40.862323439886524","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Kıralkızı","969","Kıralkızı","Kamu","Null","Null","Point","esriGeometryPoint","40.019766100141943","38.347465389177358","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Oylum-I HES","1543","Oylum-I HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.054498367544753","40.771807347032954","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Açma HES","1541","Açma HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.118493607178124","40.694051170437511","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Karasu V HES","451","Karasu V HES","Kamu","planlama","Karasu","Point","esriGeometryPoint","40.136678346854261","39.851952839940374","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Çamlıkaya HES","673","Çamlıkaya HES","Kamu","SKHA","Null","Point","esriGeometryPoint","40.217295163462644","40.670287088520489","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Şirin HES","1547","Şirin HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.255468063759189","40.739287402712002","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Dicle I HES","375","Dicle I HES","Özel(Yap İşlet)","Fizibilite","Null","Point","esriGeometryPoint","40.257954507952761","38.018199344804955","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Güneşli-2 HES","761","Güneşli-2 HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.282648553202769","40.842969244373514","4326","4326"
"25","İşletme Durumuna Göre HES","HES_ADI","Nursu HES","818","Nursu HES","Kamu","Ön Başvuru","Null","Point","esriGeometryPoint","40.289225730765018","40.818385620863324","4326","4326"
